"welfare","cum_welfare","cum_population","bin","year"
0,0,0.0900014623337134,9,2002
0,0,0.100001418637291,10,2002
0,0,0.10999700529858,11,2002
0,0,0.119999116494244,12,2002
0,0,0.129999372088389,13,2002
0,0,0.139996724564028,14,2002
0,0,0.149999284695543,15,2002
0,0,0.159999270928177,16,2002
0,0,0.170003297583474,17,2002
0,0,0.180002685234973,18,2002
0,0,0.190002102815528,19,2002
0,0,0.199997958838329,20,2002
0.0117310705088709,2.35413790724274e-06,0.209998962658893,21,2002
0.0765499885147096,0.000104177274466894,0.219998559813789,22,2002
0.14113263803241,0.000360045542253494,0.230001449164928,23,2002
0.206886827495485,0.000764746341722843,0.239998083343205,24,2002
0.272169682681412,0.00132016732962305,0.250002798366807,25,2002
0.335240744105388,0.0020226472511657,0.260001886727738,26,2002
0.40328134270426,0.00287856810209539,0.269994899490147,27,2002
0.47146846131398,0.00389298633076338,0.280002038767347,28,2002
0.539025928095562,0.00506654867073799,0.290002114787151,29,2002
0.605038368621155,0.00639512531266188,0.300001053502798,30,2002
0.675371622305006,0.00787923649033226,0.309998944701459,31,2002
0.745770862173146,0.00952859969575369,0.320004557596764,32,2002
0.818220081963019,0.0113412570934623,0.33000008439994,33,2002
0.890609526462712,0.013322484470917,0.340002674460512,34,2002
0.966753313180639,0.0154743277760388,0.350000475872003,35,2002
1.04110321203917,0.0177998479396059,0.359994266789887,36,2002
1.11011344944762,0.0202978352501564,0.370002872590868,37,2002
1.18643554709748,0.0229635608422788,0.37999908776235,38,2002
1.25948004901688,0.0258044291226605,0.39000419186369,39,2002
1.33687159577978,0.0288132989046572,0.400006452704638,40,2002
1.41131895812035,0.0320005662015709,0.409998777098741,41,2002
1.49058077949091,0.0353622204747284,0.419994722908712,42,2002
1.56912689639593,0.0389095045341223,0.429993691553416,43,2002
1.65059102122696,0.0426440157159722,0.440002746290249,44,2002
1.73202805551221,0.0465640346418704,0.449993484444343,45,2002
1.81778518744168,0.0506806004757159,0.459995505852837,46,2002
1.90479165724436,0.0550020230597775,0.470001208535312,47,2002
1.99022617980322,0.059518654615352,0.479996974770942,48,2002
2.07964717398876,0.0642409345913297,0.489998906392266,49,2002
2.16958340384896,0.0691706798250809,0.50000526751399,50,2002
2.26288767043307,0.0743008019997692,0.509994269782792,51,2002
2.36224813014209,0.0796711398375887,0.520004820972463,52,2002
2.46235294214232,0.0852630493821384,0.52999840238695,53,2002
2.56158982968596,0.0910885187952002,0.539993240821821,54,2002
2.66694074533857,0.0971496835017761,0.549994992868804,55,2002
2.76503059039944,0.103451457348437,0.560007519376221,56,2002
2.87724038515563,0.1099914985208,0.570003794405816,57,2002
2.98123085838238,0.11679024032644,0.580002314114669,58,2002
3.09742627608887,0.123839086734974,0.590005831976001,59,2002
3.22510360574793,0.131162003817615,0.599998575376898,60,2002
3.34809445999976,0.138777686966757,0.60999284515969,61,2002
3.47509343473886,0.146702691852782,0.620003276633134,62,2002
3.61183131029995,0.154907065039067,0.629992877483072,63,2002
3.74833810040238,0.163444766070296,0.639994001019863,64,2002
3.87567746520645,0.172289037730287,0.650000122709133,65,2002
4.01878194440775,0.181436393365291,0.659992087954554,66,2002
4.17089922513714,0.190933181536869,0.669993750214367,67,2002
4.32468442712955,0.200787156947955,0.67999873459948,68,2002
4.48057360548248,0.211000608328758,0.689992794878875,69,2002
4.6620133026675,0.221616381024761,0.700001041531175,70,2002
4.85535810934095,0.232656691105459,0.71000324251401,71,2002
5.04993660725716,0.244144853430618,0.720004904773822,72,2002
5.23720134032883,0.256066708242656,0.729998695691706,73,2002
5.44656634060754,0.268450875795991,0.74000376986399,74,2002
5.64865709570723,0.281315482708462,0.750004653968327,75,2002
5.87079177693019,0.294664723747458,0.759993297088448,76,2002
6.08609161799102,0.308522686474023,0.769990380202575,77,2002
