"estimate","region","date","pop","gdp","lifeex","pov_intl"
"Max","Europe & Central Asia",2010,888673255,114343.988089326,82.2463414634147,0.577364257666
"Max","Europe & Central Asia",2011,890727299,112998.390476598,82.6951219512195,0.54456344911
"Max","Europe & Central Asia",2012,894206408,112137.135491328,82.9170731707317,0.50449377652
"Max","Europe & Central Asia",2013,898477792,113050.663254336,83.0780487804878,0.464922952919
"Max","Europe & Central Asia",2014,903040813,113313.578897944,83.2292682926829,0.427085546208
"Max","Europe & Central Asia",2015,907560479,113182.728563365,82.8975609756098,0.38699996413
"Max","Europe & Central Asia",2016,911808229,116283.699681286,83.6024390243903,0.357079532675
"Max","Europe & Central Asia",2017,915284792,114985.842235989,83.5512195121951,0.338244427986
"Max","Europe & Central Asia",2018,918207514,114164.468558094,83.7536585365854,0.308316864691
"Max","Europe & Central Asia",2019,920599754,114542.496933956,83.9048780487805,0.280215938607
"Max","Europe & Central Asia",2020,922520078,111751.314751362,83.209756097561,0.279858924611
"Max","Latin America & Caribbean",1990,393044509,15218.3084360329,76.63,0.774732059514
"Max","Latin America & Caribbean",1991,400697265,15522.9199234319,76.591,0.790971219927
"Max","Latin America & Caribbean",1992,408281864,15757.1475544878,76.627,0.802902198974
"Max","Latin America & Caribbean",1993,415846710,15930.4839148547,76.703,0.797068208794
"Max","Latin America & Caribbean",1994,423405156,16402.258161703,76.67,0.809855332503
"Max","Latin America & Caribbean",1995,430924030,15087.589629292,76.552,0.775466139472
"Max","Latin America & Caribbean",1996,438351501,15825.0937520662,76.804,0.748302187964
"Max","Latin America & Caribbean",1997,445727440,16618.9132540326,77.07,0.74475346248
"Max","Latin America & Caribbean",1998,453044647,17184.9431894038,76.896,0.734828482823
"Max","Latin America & Caribbean",1999,460257200,17370.8129070839,77.138,0.706667843069
"Max","Latin America & Caribbean",2000,467344965,17942.780345094,77.586,0.671394917189
"Max","Latin America & Caribbean",2001,474284993,17596.7867366015,77.545,0.678336338754
"Max","Latin America & Caribbean",2002,481071467,18018.2961416015,77.983,0.671170524696
"Max","Latin America & Caribbean",2003,487664429,20504.7796948389,78.072,0.664551371825
"Max","Latin America & Caribbean",2004,494146032,22010.9413246175,78.331,0.662967420924
"Max","Latin America & Caribbean",2005,500549213,23242.6396285571,78.505,0.651213905412
"Max","Latin America & Caribbean",2006,506806920,26162.6444225462,78.514,0.642046235883
"Max","Latin America & Caribbean",2007,512946835,27249.2988075772,78.462,0.630465165473
"Max","Latin America & Caribbean",2008,518957147,28012.8731484765,78.484,0.61734271551
"Max","Latin America & Caribbean",2009,524891569,26622.2938239092,78.741,0.596212432492
"Max","Latin America & Caribbean",2010,530914933,27329.4246816572,78.67,0.605410528209
"Max","Latin America & Caribbean",2011,537094357,27062.3840032009,79.348,0.591099195704
"Max","Latin America & Caribbean",2012,543267278,28642.3354215599,79.283,0.291921948523
"Max","Latin America & Caribbean",2013,549311259,29529.5768751506,79.403,0.282969713486
"Max","Latin America & Caribbean",2014,555278923,30301.9348703437,79.473,0.284260368561
"Max","Latin America & Caribbean",2015,530665237,29876.9807238385,79.746,0.271128216635
"Max","Latin America & Caribbean",2016,536320446,30481.7716565083,80.079,0.255555953474
"Max","Latin America & Caribbean",2017,542244262,31638.1519150957,80.35,0.242045903264
"Max","Latin America & Caribbean",2018,548490083,32259.2208113001,80.133,0.23731088998
"Max","Latin America & Caribbean",2019,554565970,32788.3325108816,80.326,0.25024402045
"Max","Latin America & Caribbean",2020,559765508,26606.2949776853,79.377,0.265371796142
"Max","Latin America & Caribbean",2021,564124917,30416.7934954027,78.944,0.267005562715
"Max","Middle East & North Africa",1990,231523697,105893.626059104,76.6073170731707,0.134466637983
"Max","Middle East & North Africa",1991,238222973,101048.696239403,76.7585365853659,0.187123716902
"Max","Middle East & North Africa",1992,244294458,99106.7916400779,76.5048780487805,0.127418903463
"Max","Middle East & North Africa",1993,249720886,95524.4569259644,77.1536585365854,0.15079176314
"Max","Middle East & North Africa",1994,255026070,97475.9808540881,77.4024390243903,0.157176055268
"Max","Middle East & North Africa",1995,260577063,99510.3506804258,77.4512195121951,0.175966473576
"Max","Middle East & North Africa",1996,266060592,99602.6174183566,78.1048780487805,0.197309125178
"Max","Middle East & North Africa",1997,271629235,100956.706466506,78,0.213123709788
"Max","Middle East & North Africa",1998,277235328,95185.305822223,78.1487804878049,0.222142179165
"Max","Middle East & North Africa",1999,282909004,92368.8132654848,78.6585365853659,0.222128872343
"Max","Middle East & North Africa",2000,288698740,96835.8888266482,78.9536585365854,0.228990642297
"Max","Middle East & North Africa",2001,294554395,93106.2021350675,79.4073170731707,0.231262055651
"Max","Middle East & North Africa",2002,300008291,90661.7251515508,79.4512195121951,0.225472134967
"Max","Middle East & North Africa",2003,305461979,93989.9598473636,79.6487804878049,0.225250137293
"Max","Middle East & North Africa",2004,311461824,98342.2366283482,80.1463414634146,0.226254029928
"Max","Middle East & North Africa",2005,317725514,96188.1280061936,80.1512195121951,0.227449534241
"Max","Middle East & North Africa",2006,324367659,92323.562777997,80.5536585365854,0.221671873317
"Max","Middle East & North Africa",2007,331442663,79468.9954686407,80.5048780487805,0.215142578317
"Max","Middle East & North Africa",2008,338771798,68909.610262662,80.9512195121951,0.207185580092
"Max","Middle East & North Africa",2009,346205567,57094.786147925,81.4048780487805,0.211336739565
"Max","Middle East & North Africa",2010,353341221,54664.6117417572,81.6024390243903,0.207928575632
"Max","Middle East & North Africa",2011,360339303,57815.1702559273,81.6560975609756,0.198065999261
"Max","Middle East & North Africa",2012,367365349,59949.2445749147,81.7048780487805,0.196919051656
"Max","Middle East & North Africa",2013,374562318,62354.8232032173,82.0560975609756,0.249259821421
"Max","Middle East & North Africa",2014,382144801,64334.0915520489,82.1536585365854,0.233618151455
"Max","Middle East & North Africa",2015,389687156,68076.635890898,82.0512195121951,0.424127721471
"Max","Middle East & North Africa",2016,396767961,71244.5858148165,82.4536585365854,0.509886110724
"Max","Middle East & North Africa",2017,403478756,71182.3707169574,82.5512195121951,0.56646073401
"Max","Middle East & North Africa",2018,410405150,71550.5543320291,82.8024390243903,0.812234558213
"Max","Middle East & North Africa",2019,417460034,71782.1538362575,82.8585365853659,0.687748130367
"Max","Middle East & North Africa",2020,19017721,67668.2866413265,82.6487804878049,0.004967662373
"Max","North America",1990,277314138,40451.498404837,77.4365853658537,0.012484578007
"Max","North America",1991,281018420,39871.3429640464,77.5934146341464,0.012476624586
"Max","North America",1992,284885264,40707.2906306151,77.8380487804878,0.007468885075
"Max","North America",1993,288603764,41279.5165015913,77.7048780487805,0.012476294652
"Max","North America",1994,292126663,42419.1953650407,77.8717073170732,0.009895798882
"Max","North America",1995,295580311,43042.2138221145,77.9773170731707,0.007468089546
"Max","North America",1996,299004218,44149.371128755,78.220243902439,0.007485454101
"Max","North America",1997,302562948,45560.9201445595,78.4124390243903,0.007490616451
"Max","North America",1998,306009173,47050.9950828359,78.6236585365854,0.007488340605
"Max","North America",1999,309441286,48743.8828368156,78.8390243902439,0.007480562125
"Max","North America",2000,312848141,50169.8563622622,79.1668292682927,0.007495953663
"Max","North America",2001,315989857,50149.8286916684,79.3980487804878,0.00749306928
"Max","North America",2002,318985272,50529.349581757,79.5307317073171,0.007489158614
"Max","North America",2003,321751961,51497.7346884645,79.7151219512195,0.009974197329
"Max","North America",2004,324745953,52989.0306944184,79.9921951219512,0.009998820511
"Max","North America",2005,327760352,54331.6583361399,80.1126829268293,0.009997318108
"Max","North America",2006,330951086,55307.7191487452,80.5436585365854,0.009989091468
"Max","North America",2007,334120232,55885.6461740938,80.5436585365854,0.009998904436
"Max","North America",2008,337341084,55427.1782729987,80.7246341463415,0.009997492412
"Max","North America",2009,340400424,53514.9317967918,81.0660975609756,0.009993860188
"Max","North America",2010,343332032,54510.4656195265,81.3221951219512,0.009997267974
"Max","North America",2011,345922809,54954.4639140964,81.4826829268293,0.009989761698
"Max","North America",2012,348591884,55796.9719189018,81.6636585365854,0.009984796841
"Max","North America",2013,351142901,56432.3277678137,81.7448780487805,0.009954639154
"Max","North America",2014,353823764,57301.6004243398,81.7843902439025,0.01248946822
"Max","North America",2015,356441902,58420.7030402533,81.8156097560976,0.012491881047
"Max","North America",2016,359181242,58965.9874885429,81.9248780487805,0.009993910607
"Max","North America",2017,361667364,59907.7542608847,81.8329268292683,0.012499228773
"Max","North America",2018,363903283,61348.4565959474,81.8439024390244,0.009997918753
"Max","North America",2019,365931183,62470.9299128669,82.2287804878049,0.009991705216
"Max","North America",2020,369518678,60158.9104528302,81.6704878048781,0.002499740859
"Max","South Asia",1990,1130617908,4040.02841677856,71.927,0.662042835555
"Max","South Asia",1991,1155735394,4174.30886589771,71.751,0.62922517385
"Max","South Asia",1992,1180333000,4306.58055364105,72.53,0.620518679275
"Max","South Asia",1993,1205176322,4551.78623130696,73.052,0.597505109316
"Max","South Asia",1994,1230701944,4757.01039995427,72.882,0.571197881858
"Max","South Asia",1995,1256458830,10430.7886458859,72.26,0.561303037691
"Max","South Asia",1996,1282300706,11010.3093903623,72.261,0.525286119597
"Max","South Asia",1997,1308219168,11704.3145588578,72.136,0.499508592932
"Max","South Asia",1998,1334356218,12362.9673929364,72.081,0.483936851814
"Max","South Asia",1999,1360612009,12922.7995661622,72.618,0.450303163087
"Max","South Asia",2000,1387402511,13210.9649888979,70.876,0.431886367386
"Max","South Asia",2001,1414626022,12477.2248601651,72.181,0.424568186638
"Max","South Asia",2002,1441069889,13156.9920094023,73.291,0.424738551067
"Max","South Asia",2003,1466712950,14717.2426977368,74.06,0.414805012055
"Max","South Asia",2004,1492149450,15351.6955269511,73.538,0.406221051515
"Max","South Asia",2005,1516852718,13124.0568112964,74.751,0.390639390219
"Max","South Asia",2006,1540449941,16162.2823755567,75.13,0.377651132795
"Max","South Asia",2007,1563551314,16834.7443882095,75.686,0.361202074231
"Max","South Asia",2008,1586281886,17788.325753331,76.543,0.34710709753
"Max","South Asia",2009,1609026325,15927.7959309328,77.069,0.336826028863
"Max","South Asia",2010,1632356472,16492.5312179554,77.657,0.30126899208
"Max","South Asia",2011,1655648847,17290.2090587306,78.124,0.243626425859
"Max","South Asia",2012,1678240250,17126.3408037059,78.682,0.222788883849
"Max","South Asia",2013,1700142692,17768.608555517,79.057,0.21516624493
"Max","South Asia",2014,1721314094,18338.3231957465,79.424,0.204999088912
"Max","South Asia",2015,1741791681,18051.0702823842,79.695,0.191233557341
"Max","South Asia",2016,1762436441,18406.2683480919,79.872,0.182281113006
"Max","South Asia",2017,1783288101,18973.5689598296,79.943,0.145310620206
"Max","South Asia",2018,1803847309,19789.4897100629,80.013,0.118220324015
"Max","South Asia",2019,1823829015,20574.4044296743,80.116,0.116787103685
"Max","South Asia",2020,1843559390,13419.3345511644,79.875,0.151177877243
"Max","South Asia",2021,1861812142,18765.2163511231,79.918,0.126855830265
"Max","Sub-Saharan Africa",1990,502264266,17559.0061141964,69.4048780487805,0.875126925204
"Max","Sub-Saharan Africa",1991,516594722,18134.816075693,70.7121951219512,0.87870383326
"Max","Sub-Saharan Africa",1992,531092026,17109.4015608026,71.2146341463415,0.867754251005
"Max","Sub-Saharan Africa",1993,545273346,17665.0570419282,70.1073170731707,0.867658137229
"Max","Sub-Saharan Africa",1994,559408954,17497.6498228656,70.7292682926829,0.906844794026
"Max","Sub-Saharan Africa",1995,574097153,17903.7821563099,72.4829268292683,0.885578729894
"Max","Sub-Saharan Africa",1996,589432072,18091.0472921874,71.5609756097561,0.872816782427
"Max","Sub-Saharan Africa",1997,604844471,19972.2034481402,71.2121951219512,0.881894510065
"Max","Sub-Saharan Africa",1998,620489733,20068.662725584,71.7463414634146,0.889790519552
"Max","Sub-Saharan Africa",1999,636637131,20046.7000433662,72.6682926829268,0.904021222805
"Max","Sub-Saharan Africa",2000,653298724,20713.5965332529,72.7780487804878,0.919925780891
"Max","Sub-Saharan Africa",2001,670515607,20225.4571550971,73.2536585365854,0.929291099398
"Max","Sub-Saharan Africa",2002,688294698,19854.3590606553,71.9658536585366,0.929846697564
"Max","Sub-Saharan Africa",2003,706591714,18898.1377219308,72.1170731707317,0.923778091253
"Max","Sub-Saharan Africa",2004,725522835,18427.5725330103,72.6609756097561,0.919112063624
"Max","Sub-Saharan Africa",2005,745152262,19994.2658086607,72.68,0.912933980714
"Max","Sub-Saharan Africa",2006,765509999,21424.5246529027,72.4321951219512,0.89640299887
"Max","Sub-Saharan Africa",2007,786608367,23207.3995099329,73.1439024390244,0.869983567236
"Max","Sub-Saharan Africa",2008,817197115,22075.5453411267,73.1634146341463,0.840501604429
"Max","Sub-Saharan Africa",2009,840028087,21443.8703316621,73.088,0.843904068903
"Max","Sub-Saharan Africa",2010,863528519,21792.8414734222,73.499,0.805440730482
"Max","Sub-Saharan Africa",2011,887713159,24500.9480225041,74.257,0.814755391871
"Max","Sub-Saharan Africa",2012,912442095,25016.4793950467,74.484,0.806535759163
"Max","Sub-Saharan Africa",2013,937703909,24866.5973353606,75.059,0.807691684877
"Max","Sub-Saharan Africa",2014,963578765,25477.7219246703,75.24,0.805586166723
"Max","Sub-Saharan Africa",2015,990247914,25961.0272836982,74.62,0.804561643331
"Max","Sub-Saharan Africa",2016,1017098928,26923.7321021723,75.742,0.799653327405
"Max","Sub-Saharan Africa",2017,1044173426,27336.6083673938,76.593,0.796318648105
"Max","Sub-Saharan Africa",2018,1072045414,28081.380825231,75.733,0.794233398468
"Max","Sub-Saharan Africa",2019,1100515900,29190.5502595482,76.004,0.78749431843
"Mean","East Asia & Pacific",1990,1754166013,4913.10338241161,68.1976973388073,0.589704450757274
"Mean","East Asia & Pacific",1991,1779284317,5105.01041714934,68.4173163239408,0.573178287251428
"Mean","East Asia & Pacific",1992,1802946756,5290.8095613208,68.8953557627816,0.54958993885834
"Mean","East Asia & Pacific",1993,1825777375,5482.7896793387,69.3406373629142,0.52340722687828
"Mean","East Asia & Pacific",1994,1848480100,5740.08787960924,69.6283283110118,0.483063216157101
"Mean","East Asia & Pacific",1995,1870755748,6037.21944632956,70.0073311790401,0.450401639472876
"Mean","East Asia & Pacific",1996,1892721009,6339.777298743,70.2931615690909,0.409923546289666
"Mean","East Asia & Pacific",1997,1914534267,6537.70124962673,70.6703932154162,0.407713895842768
"Mean","East Asia & Pacific",1998,1935514675,6449.27147449242,71.065887889173,0.416897610362956
"Mean","East Asia & Pacific",1999,1955084080,6634.84283457028,71.2655382349962,0.386195212419298
"Mean","East Asia & Pacific",2000,1974380842,6942.46963717102,71.6402308853256,0.356950660122423
"Mean","East Asia & Pacific",2001,1992025200,7157.71984278828,72.2076332326325,0.336361504149572
"Mean","East Asia & Pacific",2002,2008837833,7449.34999763787,72.5437162963517,0.300462042995239
"Mean","East Asia & Pacific",2003,2024982628,7802.67223897889,72.8603802386311,0.270790952440795
"Mean","East Asia & Pacific",2004,2040362927,8225.19173489717,72.9529683680833,0.237568525675036
"Mean","East Asia & Pacific",2005,2055565588,8690.50724999998,73.4441015452358,0.195760663775767
"Mean","East Asia & Pacific",2006,2070742069,9237.26167770399,73.7987215363646,0.190868241622079
"Mean","East Asia & Pacific",2007,2085738331,9920.13514906125,74.0426017581544,0.170147911349402
"Mean","East Asia & Pacific",2008,2100713254,10367.2172027448,74.0023499878723,0.160082421708724
"Mean","East Asia & Pacific",2009,2115342751,10668.3708441285,74.5266856399435,0.141206026364933
"Mean","East Asia & Pacific",2010,2129784509,11431.9446072156,74.7230224798228,0.120923293384533
"Mean","East Asia & Pacific",2011,2145011812,12031.2187256071,74.9559416013714,0.094391816121113
"Mean","East Asia & Pacific",2012,2162144561,12627.0123734507,75.2082258997442,0.0805548940076708
"Mean","East Asia & Pacific",2013,2179061870,13242.2880170915,75.4491982093814,0.0415153643925201
"Mean","East Asia & Pacific",2014,2195419421,13828.9375521162,75.7016289778644,0.0332038694643895
"Mean","East Asia & Pacific",2015,2211047641,14454.7713156458,75.9225119799135,0.0252665914962862
"Mean","East Asia & Pacific",2016,2226637138,15096.085226871,76.1180564074892,0.0211251518903623
"Mean","East Asia & Pacific",2017,2242494267,15806.7151770027,76.1848846429362,0.018135453783643
"Mean","East Asia & Pacific",2018,2256218228,16530.9458037105,76.5756588782014,0.0146756800183568
"Mean","East Asia & Pacific",2019,2268160993,17185.3015980608,76.7801177902168,0.0111565043301901
"Mean","East Asia & Pacific",2020,2277861231,17115.8301088638,76.7362240675439,0.0118253387211004
"Mean","Europe & Central Asia",1990,839692852,24285.5544128784,72.2281087260573,0.0185888160179529
"Mean","Europe & Central Asia",1991,843987268,23886.6869925535,72.1706655114122,0.021800379125723
"Mean","Europe & Central Asia",1992,847402678,23171.5912828431,71.8905198997382,0.0307886056560603
"Mean","Europe & Central Asia",1993,850285670,22680.4862861224,71.5308099409237,0.0373550847183211
"Mean","Europe & Central Asia",1994,852407912,22383.9851493108,71.7009526313459,0.0487207978991001
"Mean","Europe & Central Asia",1995,853991333,22355.4889369407,71.7924279294934,0.0474016898275288
"Mean","Europe & Central Asia",1996,855655379,22630.424563623,72.2225063224708,0.0485133833513706
"Mean","Europe & Central Asia",1997,857127065,23228.8716866185,72.6281564254736,0.0443248760132118
"Mean","Europe & Central Asia",1998,858408005,23679.5434908141,72.9424920766386,0.043262921881838
"Mean","Europe & Central Asia",1999,859581049,24311.9964894992,72.8955908065609,0.0553248921828186
"Mean","Europe & Central Asia",2000,862277331,25431.0491963476,73.1307061921439,0.0504540495995054
"Mean","Europe & Central Asia",2001,863395400,26009.2193157789,73.3910954556052,0.0462837954694091
"Mean","Europe & Central Asia",2002,864953609,26498.8880443482,73.5014831909013,0.0413025711718272
"Mean","Europe & Central Asia",2003,867173880,27077.3134154256,73.6118285399946,0.0406583105327935
"Mean","Europe & Central Asia",2004,869736445,28046.6474196946,74.0527801281115,0.0351220694298608
"Mean","Europe & Central Asia",2005,872373068,28859.9352212871,74.1928498113987,0.0346709937521595
"Mean","Europe & Central Asia",2006,875083967,30063.5821187513,74.691509685822,0.0307062330591758
"Mean","Europe & Central Asia",2007,878222275,31244.8590479553,75.0494176630977,0.0273696357781887
"Mean","Europe & Central Asia",2008,881811825,31562.5508681965,75.3108306962506,0.0244848980679083
"Mean","Europe & Central Asia",2009,885299042,29949.3360171654,75.6999476866084,0.023868943138828
"Mean","Europe & Central Asia",2010,888673255,30703.6393622871,75.9848478169966,0.023658004028346
"Mean","Europe & Central Asia",2011,890727299,31494.9520478699,76.4571405400979,0.0221895842705743
"Mean","Europe & Central Asia",2012,894206408,31590.9081724634,76.6417777359762,0.0212646442960809
"Mean","Europe & Central Asia",2013,898477792,31793.7773809573,76.9847663139151,0.0196729004682744
"Mean","Europe & Central Asia",2014,903040813,32161.442379786,77.2951182257872,0.0200954547967145
"Mean","Europe & Central Asia",2015,907560479,32577.8207469881,77.230159905524,0.0189863057260765
"Mean","Europe & Central Asia",2016,911808229,33041.5728251141,77.5639821529106,0.0169482647031039
"Mean","Europe & Central Asia",2017,915284792,33935.2751124667,77.7774821564788,0.0166146591820354
"Mean","Europe & Central Asia",2018,918207514,34652.7928709812,77.9103222507588,0.0142877061855336
"Mean","Europe & Central Asia",2019,920599754,35245.6169983315,78.185135811011,0.0137497924602547
"Mean","Europe & Central Asia",2020,922520078,33422.6743142458,76.9576494669196,0.013914329284649
"Mean","Latin America & Caribbean",1990,393044509,10174.3177476961,67.264195621387,0.179011894774156
"Mean","Latin America & Caribbean",1991,400697265,10244.827431909,67.6188031083217,0.17226279025382
"Mean","Latin America & Caribbean",1992,408281864,10278.8065761667,67.9789931039308,0.169287646347635
"Mean","Latin America & Caribbean",1993,415846710,10527.5563715432,68.3326602034269,0.166541362754135
"Mean","Latin America & Caribbean",1994,423405156,10898.9128433459,68.7042321206074,0.15321832768871
"Mean","Latin America & Caribbean",1995,430924030,10826.1311205452,69.0504277043728,0.151832985253868
"Mean","Latin America & Caribbean",1996,438351501,11063.7641282571,69.4483631259928,0.170052887100036
"Mean","Latin America & Caribbean",1997,445727440,11424.8200258798,69.8607299174446,0.161491798896268
"Mean","Latin America & Caribbean",1998,453044647,11527.6493290457,70.1056135999572,0.152462826506689
"Mean","Latin America & Caribbean",1999,460257200,11462.3784302983,70.5295485609329,0.154053598306848
"Mean","Latin America & Caribbean",2000,467344965,11761.0606122804,70.8576845155248,0.141174984604248
"Mean","Latin America & Caribbean",2001,474284993,11695.8353337045,71.11817300353,0.135800402382441
"Mean","Latin America & Caribbean",2002,481071467,11761.9428847659,71.4857302086677,0.124300736313313
"Mean","Latin America & Caribbean",2003,487664429,11829.3425565736,71.7144989267835,0.126039430570861
"Mean","Latin America & Caribbean",2004,494146032,12260.1249777259,72.0082105330393,0.115474358143596
"Mean","Latin America & Caribbean",2005,500549213,12529.4628020196,72.3952862027315,0.109934970849274
"Mean","Latin America & Caribbean",2006,506806920,12974.3221339085,72.60158768474,0.0895371522893682
"Mean","Latin America & Caribbean",2007,512946835,13450.1349827548,72.7889375710565,0.0849167553358219
"Mean","Latin America & Caribbean",2008,518957147,13800.9937408568,72.9828353133116,0.0790658504515381
"Mean","Latin America & Caribbean",2009,524891569,13439.323843273,73.1843450252275,0.0749426938226063
"Mean","Latin America & Caribbean",2010,530914933,14106.7612564359,73.0820744246235,0.0681789268548164
"Mean","Latin America & Caribbean",2011,537094357,14571.5119349273,73.587156882272,0.0632447680871211
"Mean","Latin America & Caribbean",2012,543267278,14878.2875096685,73.8099401952642,0.0536769729593581
"Mean","Latin America & Caribbean",2013,549311259,15167.5100944649,74.0825874729158,0.0479592308835037
"Mean","Latin America & Caribbean",2014,555278923,15329.7485765942,74.2883816251009,0.0451974166006357
"Mean","Latin America & Caribbean",2015,530665237,15240.9185161514,74.4308390661192,0.0444136104963335
"Mean","Latin America & Caribbean",2016,536320446,15136.0008370941,74.4826436616142,0.0467282100854555
"Mean","Latin America & Caribbean",2017,542244262,15259.4288828159,74.6343826255648,0.0465596087250246
"Mean","Latin America & Caribbean",2018,548490083,15443.3935240713,74.7506571862558,0.0453019575578151
"Mean","Latin America & Caribbean",2019,554565970,15444.2309349054,74.9345423564486,0.0457786119406382
"Mean","Latin America & Caribbean",2020,559765508,14374.1887188399,72.7801160155191,0.0414769425003416
"Mean","Latin America & Caribbean",2021,564124917,15214.3185570509,71.8823882454708,0.0484863806077204
"Mean","Middle East & North Africa",1990,231523697,8305.77369714639,64.5847055338862,0.0609996156001576
"Mean","Middle East & North Africa",1991,238222973,8117.23139577735,65.8087096442713,0.0667547363590483
"Mean","Middle East & North Africa",1992,244294458,8277.67930413548,66.3670459702134,0.0548171198128696
"Mean","Middle East & North Africa",1993,249720886,8229.10974275381,66.6920509437968,0.05017867348698
"Mean","Middle East & North Africa",1994,255026070,8208.51076626995,66.8707788275777,0.0473128484327655
"Mean","Middle East & North Africa",1995,260577063,8760.38940775771,67.182876152651,0.0506417447417772
"Mean","Middle East & North Africa",1996,266060592,9127.35160538941,67.5827024259654,0.0466161718372515
"Mean","Middle East & North Africa",1997,271629235,9319.7688249811,67.8613486024189,0.0444476490280407
"Mean","Middle East & North Africa",1998,277235328,9623.23940797528,68.0850455768059,0.0399733631390396
"Mean","Middle East & North Africa",1999,282909004,9850.24631861294,68.5301010675445,0.0383437745105985
"Mean","Middle East & North Africa",2000,288698740,10337.2961404569,68.9079597385591,0.034303534154824
"Mean","Middle East & North Africa",2001,294554395,10414.7987743788,69.2471489599805,0.0337201536123415
"Mean","Middle East & North Africa",2002,300008291,10575.4027361095,69.597517007458,0.0312859654741825
"Mean","Middle East & North Africa",2003,305461979,10720.4240845877,69.4379750841477,0.0313224313888824
"Mean","Middle East & North Africa",2004,311461824,11304.1958109264,69.9206740863659,0.0284629129641613
"Mean","Middle East & North Africa",2005,317725514,11542.8928788264,70.2030847174158,0.0261969347633414
"Mean","Middle East & North Africa",2006,324367659,11993.9431610637,70.4037442076957,0.0252202917784269
"Mean","Middle East & North Africa",2007,331442663,12478.3110546904,70.7480100388458,0.0242854877097117
"Mean","Middle East & North Africa",2008,338771798,12691.0383593045,71.0271015234899,0.0233088467893175
"Mean","Middle East & North Africa",2009,346205567,12635.678069732,71.394353310748,0.0216452583003219
"Mean","Middle East & North Africa",2010,353341221,12976.161012037,71.660742166197,0.0176522599444635
"Mean","Middle East & North Africa",2011,360339303,13176.4369205934,71.9432750962898,0.0204084558202361
"Mean","Middle East & North Africa",2012,367365349,13156.5652424015,71.7699331528926,0.0204628954316327
"Mean","Middle East & North Africa",2013,374562318,13126.2757926561,71.8057517129602,0.0229958475764958
"Mean","Middle East & North Africa",2014,382144801,13257.1420086608,72.1120277212974,0.0263136266106093
"Mean","Middle East & North Africa",2015,389687156,13320.7359552494,72.3841275499751,0.0515117009797595
"Mean","Middle East & North Africa",2016,396767961,13835.5577193383,72.6552163525646,0.0576679209562543
"Mean","Middle East & North Africa",2017,403478756,13940.6921900819,73.1453280301755,0.07687717233203
"Mean","Middle East & North Africa",2018,410405150,13946.1313640266,73.3589948809991,0.0916835394073983
"Mean","Middle East & North Africa",2019,417460034,13977.1613767725,73.5211331144479,0.08622756803902
"Mean","Middle East & North Africa",2020,19017721,53384.5003466806,80.8324013278727,0.002476378638804
"Mean","North America",1990,277314138,39863.4904362132,75.436506562557,0.00572165582280454
"Mean","North America",1991,281018420,39228.075165492,75.5880990994183,0.00574043197040974
"Mean","North America",1992,284885264,39972.3937454741,75.8382565498831,0.00522695767569172
"Mean","North America",1993,288603764,40540.1730477565,75.6466581590459,0.00574000513201129
"Mean","North America",1994,292126663,41680.3363897968,75.8430972354986,0.00548416049078445
"Mean","North America",1995,295580311,42299.3843855871,75.8554500697204,0.00524450586852578
"Mean","North America",1996,299004218,43317.4916249836,76.2440418745759,0.00699126991189049
"Mean","North America",1997,302562948,44705.8925252675,76.6252889924071,0.00699507156782604
"Mean","North America",1998,306009173,46162.195999967,76.7818287198551,0.00724279180319763
"Mean","North America",1999,309441286,47852.548601072,76.8045787881317,0.00722797907086041
"Mean","North America",2000,312848141,49303.6466266124,76.8847645015079,0.0070037878503091
"Mean","North America",2001,315989857,49312.8384183289,77.088045670043,0.00700228973169645
"Mean","North America",2002,318985272,49731.7501699402,77.1916210723482,0.00699110011317073
"Mean","North America",2003,321751961,50641.6393301463,77.300017130008,0.00922643782863885
"Mean","North America",2004,324745953,52075.8345827744,77.7341262379515,0.00925493226259784
"Mean","North America",2005,327760352,53382.2451330527,77.7460298858741,0.00925483314806788
"Mean","North America",2006,330951086,54332.321290751,77.9688690907546,0.00925119951300539
"Mean","North America",2007,334120232,54901.6846339973,78.2393895676942,0.00925903179898612
"Mean","North America",2008,337341084,54483.4046545502,78.3037083813078,0.00925409444898863
"Mean","North America",2009,340400424,52575.3572801489,78.6545972797376,0.0092479039532762
"Mean","North America",2010,343332032,53554.8870340038,78.8168774868233,0.00925355268621896
"Mean","North America",2011,345922809,54048.0111263539,78.9235077499912,0.00922258217539252
"Mean","North America",2012,348591884,54833.9476994415,79.0324676945581,0.00923596568140081
"Mean","North America",2013,351142901,55460.4393055156,79.0415368524073,0.00945610597341487
"Mean","North America",2014,353823764,56326.3861173356,79.1362140471042,0.0114811127818998
"Mean","North America",2015,356441902,57329.051448367,79.0032953391904,0.0114869446912218
"Mean","North America",2016,359181242,57809.0158848675,78.8794136544105,0.00923923379514662
"Mean","North America",2017,361667364,58736.5662803008,78.8718618369623,0.0114858206584763
"Mean","North America",2018,363903283,60086.8928003015,78.9654547348907,0.00923419468132205
"Mean","North America",2019,365931183,61104.7772480305,79.1413820568672,0.00922049563825245
"Mean","North America",2020,369518678,58721.2781975769,77.462881846513,0.00249836614171718
"Mean","South Asia",1990,1130617908,1967.14798596519,58.6793650349672,0.497784806406747
"Mean","South Asia",1991,1155735394,1964.39372849256,58.8488927423564,0.49038677018624
